booking_id,property_id,booking_date,check_in_date,checkout_date,no_guests,room_category,booking_platform,ratings_given,booking_status,revenue_generated,revenue_realized
May032218561RT217,18561,2022-04-28,2022-05-03,2022-05-04,2,RT2,direct online,,Checked Out,9000,9000
May032218561RT218,18561,2022-04-30,2022-05-03,2022-05-04,1,RT2,others,,Checked Out,9000,9000
May032218561RT219,18561,2022-04-30,2022-05-03,2022-05-05,3,RT2,logtrip,,No Show,9900,9900
May032218561RT220,18561,2022-04-26,2022-05-03,2022-05-08,4,RT2,direct online,,Cancelled,10800,4320
May032218561RT221,18561,2022-05-01,2022-05-03,2022-05-04,3,RT2,others,,Cancelled,9900,3960
May032218561RT222,18561,2022-05-01,2022-05-03,2022-05-07,2,RT2,others,,Cancelled,9000,3600
May032218561RT223,18561,2022-05-01,2022-05-03,2022-05-05,3,RT2,makeyourtrip,5.0,Checked Out,9900,9900
May032218561RT224,18561,2022-04-27,2022-05-03,2022-05-08,2,RT2,others,,Checked Out,9000,9000
May032218561RT225,18561,2022-04-29,2022-05-03,2022-05-06,2,RT2,others,,Cancelled,9000,3600
May032218561RT31,18561,2022-04-28,2022-05-03,2022-05-07,4,RT3,makeyourtrip,4.0,Checked Out,14400,14400
May032218561RT32,18561,2022-04-27,2022-05-03,2022-05-09,1,RT3,others,4.0,Checked Out,12000,12000
May032218561RT33,18561,2022-04-29,2022-05-03,2022-05-04,2,RT3,makeyourtrip,,Checked Out,12000,12000
May032218561RT34,18561,2022-05-02,2022-05-03,2022-05-04,3,RT3,makeyourtrip,4.0,Checked Out,13200,13200
May032218561RT35,18561,2022-04-28,2022-05-03,2022-05-09,2,RT3,logtrip,,Cancelled,12000,4800
May032218561RT36,18561,2022-04-30,2022-05-03,2022-05-05,2,RT3,direct offline,5.0,Checked Out,12000,12000
May032218561RT37,18561,2022-05-01,2022-05-03,2022-05-09,2,RT3,direct offline,1.0,Checked Out,12000,12000
May032218561RT38,18561,2022-04-28,2022-05-03,2022-05-04,2,RT3,tripster,,Checked Out,12000,12000
May032218561RT39,18561,2022-04-29,2022-05-03,2022-05-04,2,RT3,journey,5.0,Checked Out,12000,12000
May032218561RT310,18561,2022-04-30,2022-05-03,2022-05-06,2,RT3,logtrip,5.0,Checked Out,12000,12000
May032218561RT311,18561,2022-04-28,2022-05-03,2022-05-04,2,RT3,others,2.0,Checked Out,12000,12000
May032218561RT312,18561,2022-04-13,2022-05-03,2022-05-05,2,RT3,makeyourtrip,5.0,Checked Out,12000,12000
May032218561RT313,18561,2022-05-02,2022-05-03,2022-05-05,2,RT3,tripster,,Checked Out,12000,12000
May032218561RT314,18561,2022-04-30,2022-05-03,2022-05-04,4,RT3,makeyourtrip,5.0,Checked Out,14400,14400
May032218561RT315,18561,2022-04-30,2022-05-03,2022-05-05,3,RT3,direct offline,5.0,Checked Out,13200,13200
May032218561RT41,18561,2022-04-27,2022-05-03,2022-05-06,2,RT4,direct online,,Cancelled,19000,7600
May032218561RT42,18561,2022-04-13,2022-05-03,2022-05-04,2,RT4,makeyourtrip,,Cancelled,19000,7600
May032218561RT43,18561,2022-04-28,2022-05-03,2022-05-08,2,RT4,direct offline,4.0,Checked Out,19000,19000
May032218561RT44,18561,2022-04-30,2022-05-03,2022-05-08,4,RT4,makeyourtrip,5.0,Checked Out,22800,22800
May032218561RT45,18561,2022-04-30,2022-05-03,2022-05-09,4,RT4,others,5.0,Checked Out,22800,22800
May032218562RT11,18562,2022-05-01,2022-05-03,2022-05-06,4,RT1,others,,Cancelled,7800,3120
May032218562RT12,18562,2022-04-12,2022-05-03,2022-05-06,3,RT1,others,,Checked Out,7150,7150
May032218562RT13,18562,2022-04-29,2022-05-03,2022-05-04,2,RT1,makeyourtrip,4.0,Checked Out,6500,6500
May032218562RT14,18562,2022-05-01,2022-05-03,2022-05-05,2,RT1,others,,Cancelled,6500,2600
May032218562RT15,18562,2022-04-27,2022-05-03,2022-05-05,2,RT1,direct online,,Cancelled,6500,2600
May032218562RT16,18562,2022-04-12,2022-05-03,2022-05-04,2,RT1,tripster,5.0,Checked Out,6500,6500
May032218562RT17,18562,2022-04-27,2022-05-03,2022-05-09,3,RT1,tripster,,Checked Out,7150,7150
May032218562RT18,18562,2022-04-29,2022-05-03,2022-05-09,2,RT1,others,3.0,Checked Out,6500,6500
May032218562RT19,18562,2022-04-30,2022-05-03,2022-05-09,2,RT1,logtrip,5.0,Checked Out,6500,6500
May032218562RT110,18562,2022-04-30,2022-05-03,2022-05-05,2,RT1,makeyourtrip,,Checked Out,6500,6500
May032218562RT111,18562,2022-04-28,2022-05-03,2022-05-08,2,RT1,tripster,,Cancelled,6500,2600
May032218562RT112,18562,2022-05-02,2022-05-03,2022-05-05,1,RT1,makeyourtrip,5.0,Checked Out,6500,6500
May032218562RT113,18562,2022-04-29,2022-05-03,2022-05-05,4,RT1,makeyourtrip,,Checked Out,7800,7800
May032218562RT114,18562,2022-05-02,2022-05-03,2022-05-04,3,RT1,tripster,,Checked Out,7150,7150
May032218562RT115,18562,2022-04-30,2022-05-03,2022-05-04,2,RT1,others,5.0,Checked Out,6500,6500
May032218562RT116,18562,2022-04-30,2022-05-03,2022-05-09,2,RT1,makeyourtrip,2.0,Checked Out,6500,6500
May032218562RT117,18562,2022-04-29,2022-05-03,2022-05-04,2,RT1,tripster,,Cancelled,6500,2600
May032218562RT118,18562,2022-04-30,2022-05-03,2022-05-06,2,RT1,makeyourtrip,,Checked Out,6500,6500
May032218562RT119,18562,2022-05-01,2022-05-03,2022-05-04,3,RT1,others,,Cancelled,7150,2860
May032218562RT120,18562,2022-04-09,2022-05-03,2022-05-04,2,RT1,makeyourtrip,3.0,Checked Out,6500,6500
May032218562RT121,18562,2022-04-28,2022-05-03,2022-05-04,1,RT1,tripster,4.0,Checked Out,6500,6500
May032218562RT122,18562,2022-04-30,2022-05-03,2022-05-04,2,RT1,tripster,,Checked Out,6500,6500
May032218562RT123,18562,2022-05-01,2022-05-03,2022-05-08,3,RT1,makeyourtrip,5.0,Checked Out,7150,7150
May032218562RT21,18562,2022-05-03,2022-05-03,2022-05-09,2,RT2,journey,,No Show,9000,9000
May032218562RT22,18562,2022-04-27,2022-05-03,2022-05-04,2,RT2,logtrip,5.0,Checked Out,9000,9000
May032218562RT23,18562,2022-04-29,2022-05-03,2022-05-04,2,RT2,others,1.0,Checked Out,9000,9000
May032218562RT24,18562,2022-04-28,2022-05-03,2022-05-09,2,RT2,logtrip,,Cancelled,9000,3600
May032218562RT25,18562,2022-04-29,2022-05-03,2022-05-05,1,RT2,others,,Cancelled,9000,3600
May032218562RT26,18562,2022-04-30,2022-05-03,2022-05-04,2,RT2,makeyourtrip,4.0,Checked Out,9000,9000
May032218562RT27,18562,2022-04-30,2022-05-03,2022-05-09,3,RT2,logtrip,,Checked Out,9900,9900
May032218562RT28,18562,2022-04-30,2022-05-03,2022-05-08,2,RT2,others,,Cancelled,9000,3600
May032218562RT29,18562,2022-05-03,2022-05-03,2022-05-07,2,RT2,makeyourtrip,,Checked Out,9000,9000
May032218562RT210,18562,2022-05-02,2022-05-03,2022-05-05,1,RT2,others,,Cancelled,9000,3600
May032218562RT211,18562,2022-04-30,2022-05-03,2022-05-05,2,RT2,direct online,,Cancelled,9000,3600
May032218562RT212,18562,2022-04-28,2022-05-03,2022-05-04,4,RT2,direct online,,Checked Out,10800,10800
May032218562RT213,18562,2022-04-29,2022-05-03,2022-05-04,4,RT2,makeyourtrip,,No Show,10800,10800
May032218562RT214,18562,2022-04-29,2022-05-03,2022-05-04,3,RT2,others,5.0,Checked Out,9900,9900
May032218562RT215,18562,2022-04-27,2022-05-03,2022-05-06,2,RT2,others,5.0,Checked Out,9000,9000
May032218562RT216,18562,2022-05-01,2022-05-03,2022-05-04,1,RT2,others,,Checked Out,9000,9000
May032218562RT217,18562,2022-04-30,2022-05-03,2022-05-07,2,RT2,others,5.0,Checked Out,9000,9000
May032218562RT218,18562,2022-04-29,2022-05-03,2022-05-05,1,RT2,direct online,5.0,Checked Out,9000,9000
May032218562RT219,18562,2022-04-28,2022-05-03,2022-05-08,1,RT2,others,,Cancelled,9000,3600
May032218562RT220,18562,2022-04-30,2022-05-03,2022-05-09,4,RT2,others,,Checked Out,10800,10800
May032218562RT221,18562,2022-04-12,2022-05-03,2022-05-05,2,RT2,tripster,5.0,Checked Out,9000,9000
May032218562RT222,18562,2022-04-12,2022-05-03,2022-05-09,2,RT2,direct online,,Checked Out,9000,9000
May032218562RT31,18562,2022-04-27,2022-05-03,2022-05-05,2,RT3,others,5.0,Checked Out,12000,12000
May032218562RT32,18562,2022-04-12,2022-05-03,2022-05-04,4,RT3,others,5.0,Checked Out,14400,14400
May032218562RT33,18562,2022-05-01,2022-05-03,2022-05-08,2,RT3,others,5.0,Checked Out,12000,12000
May032218562RT34,18562,2022-04-13,2022-05-03,2022-05-05,2,RT3,makeyourtrip,5.0,Checked Out,12000,12000
May032218562RT35,18562,2022-04-28,2022-05-03,2022-05-04,2,RT3,journey,5.0,Checked Out,12000,12000
May032218562RT36,18562,2022-05-03,2022-05-03,2022-05-07,2,RT3,others,,No Show,12000,12000
May032218562RT37,18562,2022-05-01,2022-05-03,2022-05-05,2,RT3,makeyourtrip,,Cancelled,12000,4800
May032218562RT38,18562,2022-04-12,2022-05-03,2022-05-06,4,RT3,others,4.0,Checked Out,14400,14400
May032218562RT39,18562,2022-04-30,2022-05-03,2022-05-09,2,RT3,others,,Checked Out,12000,12000
May032218562RT310,18562,2022-04-30,2022-05-03,2022-05-04,5,RT3,makeyourtrip,,Checked Out,15600,15600
May032218562RT311,18562,2022-05-03,2022-05-03,2022-05-09,1,RT3,logtrip,2.0,Checked Out,12000,12000
May032218562RT312,18562,2022-05-01,2022-05-03,2022-05-04,2,RT3,direct online,,Cancelled,12000,4800
May032218562RT313,18562,2022-04-12,2022-05-03,2022-05-06,1,RT3,others,3.0,Checked Out,12000,12000
May032218562RT314,18562,2022-04-30,2022-05-03,2022-05-08,1,RT3,others,4.0,Checked Out,12000,12000
May032218562RT315,18562,2022-04-30,2022-05-03,2022-05-09,2,RT3,makeyourtrip,5.0,Checked Out,12000,12000
May032218562RT316,18562,2022-04-29,2022-05-03,2022-05-09,2,RT3,makeyourtrip,5.0,Checked Out,12000,12000
May032218562RT317,18562,2022-05-01,2022-05-03,2022-05-04,2,RT3,makeyourtrip,,Cancelled,12000,4800
May032218562RT41,18562,2022-04-28,2022-05-03,2022-05-04,2,RT4,makeyourtrip,,Cancelled,19000,7600
May032218562RT42,18562,2022-05-03,2022-05-03,2022-05-06,2,RT4,makeyourtrip,,Cancelled,19000,7600
May032218562RT43,18562,2022-04-29,2022-05-03,2022-05-04,2,RT4,direct online,,Cancelled,19000,7600
May032218562RT44,18562,2022-04-12,2022-05-03,2022-05-04,3,RT4,others,5.0,Checked Out,20900,20900
May032218562RT45,18562,2022-04-27,2022-05-03,2022-05-04,3,RT4,direct online,,Checked Out,20900,20900
May032218562RT46,18562,2022-04-27,2022-05-03,2022-05-04,2,RT4,others,,Cancelled,19000,7600
May032218562RT47,18562,2022-04-28,2022-05-03,2022-05-07,1,RT4,logtrip,,Checked Out,19000,19000
May032218562RT48,18562,2022-04-28,2022-05-03,2022-05-04,2,RT4,logtrip,5.0,Checked Out,19000,19000
May032218562RT49,18562,2022-04-29,2022-05-03,2022-05-08,2,RT4,tripster,,Checked Out,19000,19000
May032218562RT410,18562,2022-04-30,2022-05-03,2022-05-08,3,RT4,others,5.0,Checked Out,20900,20900
May032218562RT411,18562,2022-04-28,2022-05-03,2022-05-09,6,RT4,others,,Checked Out,26600,26600
May032218562RT412,18562,2022-04-29,2022-05-03,2022-05-08,2,RT4,others,,Cancelled,19000,7600
May032218563RT11,18563,2022-05-02,2022-05-03,2022-05-04,1,RT1,direct online,,Checked Out,6500,6500
May032218563RT12,18563,2022-04-30,2022-05-03,2022-05-05,1,RT1,makeyourtrip,,Cancelled,6500,2600
May032218563RT13,18563,2022-05-02,2022-05-03,2022-05-04,1,RT1,others,,Checked Out,6500,6500
May032218563RT14,18563,2022-05-02,2022-05-03,2022-05-04,1,RT1,others,5.0,Checked Out,6500,6500
May032218563RT15,18563,2022-05-01,2022-05-03,2022-05-04,4,RT1,tripster,1.0,Checked Out,7800,7800
May032218563RT16,18563,2022-05-03,2022-05-03,2022-05-04,1,RT1,others,,Checked Out,6500,6500
May032218563RT17,18563,2022-05-03,2022-05-03,2022-05-05,2,RT1,logtrip,3.0,Checked Out,6500,6500
May032218563RT18,18563,2022-05-03,2022-05-03,2022-05-04,1,RT1,direct online,5.0,Checked Out,6500,6500
May032218563RT19,18563,2022-05-02,2022-05-03,2022-05-06,1,RT1,others,,Cancelled,6500,2600
May032218563RT110,18563,2022-05-03,2022-05-03,2022-05-04,4,RT1,tripster,3.0,Checked Out,7800,7800
May032218563RT111,18563,2022-05-01,2022-05-03,2022-05-09,1,RT1,makeyourtrip,,Checked Out,6500,6500
May032218563RT112,18563,2022-04-12,2022-05-03,2022-05-04,1,RT1,direct offline,,Cancelled,6500,2600
May032218563RT113,18563,2022-05-02,2022-05-03,2022-05-04,4,RT1,others,1.0,Checked Out,7800,7800
May032218563RT21,18563,2022-05-03,2022-05-03,2022-05-04,1,RT2,others,3.0,Checked Out,9000,9000
May032218563RT22,18563,2022-05-03,2022-05-03,2022-05-04,1,RT2,journey,,Checked Out,9000,9000
May032218563RT23,18563,2022-05-01,2022-05-03,2022-05-07,1,RT2,journey,,Checked Out,9000,9000
May032218563RT24,18563,2022-05-01,2022-05-03,2022-05-05,2,RT2,makeyourtrip,4.0,Checked Out,9000,9000
May032218563RT25,18563,2022-05-03,2022-05-03,2022-05-07,1,RT2,others,,Cancelled,9000,3600
May032218563RT26,18563,2022-04-30,2022-05-03,2022-05-09,2,RT2,others,3.0,Checked Out,9000,9000
May032218563RT27,18563,2022-05-03,2022-05-03,2022-05-07,1,RT2,others,,Checked Out,9000,9000
May032218563RT28,18563,2022-05-02,2022-05-03,2022-05-05,1,RT2,journey,3.0,Checked Out,9000,9000
May032218563RT29,18563,2022-05-03,2022-05-03,2022-05-05,2,RT2,makeyourtrip,,Checked Out,9000,9000
May032218563RT210,18563,2022-05-03,2022-05-03,2022-05-04,1,RT2,tripster,,Checked Out,9000,9000
May032218563RT211,18563,2022-05-03,2022-05-03,2022-05-05,2,RT2,others,,No Show,9000,9000
May032218563RT212,18563,2022-05-03,2022-05-03,2022-05-04,1,RT2,makeyourtrip,2.0,Checked Out,9000,9000
May032218563RT213,18563,2022-04-28,2022-05-03,2022-05-07,1,RT2,tripster,,Checked Out,9000,9000
May032218563RT214,18563,2022-05-03,2022-05-03,2022-05-04,1,RT2,direct offline,,Checked Out,9000,9000
May032218563RT31,18563,2022-05-03,2022-05-03,2022-05-04,1,RT3,others,,Checked Out,12000,12000
May032218563RT32,18563,2022-05-03,2022-05-03,2022-05-06,2,RT3,makeyourtrip,,Checked Out,12000,12000
May032218563RT33,18563,2022-05-03,2022-05-03,2022-05-05,1,RT3,others,3.0,Checked Out,12000,12000
May032218563RT34,18563,2022-05-01,2022-05-03,2022-05-05,2,RT3,others,,Cancelled,12000,4800
May032218563RT35,18563,2022-05-03,2022-05-03,2022-05-06,3,RT3,others,3.0,Checked Out,13200,13200
May032218563RT36,18563,2022-05-02,2022-05-03,2022-05-04,1,RT3,logtrip,3.0,Checked Out,12000,12000
May032218563RT37,18563,2022-05-02,2022-05-03,2022-05-06,1,RT3,others,,Cancelled,12000,4800
May032218563RT38,18563,2022-05-03,2022-05-03,2022-05-06,2,RT3,others,,Checked Out,12000,12000
May032218563RT39,18563,2022-05-02,2022-05-03,2022-05-04,1,RT3,others,,Checked Out,12000,12000
May032218563RT310,18563,2022-04-29,2022-05-03,2022-05-04,1,RT3,others,,Checked Out,12000,12000
May032218563RT311,18563,2022-05-03,2022-05-03,2022-05-07,1,RT3,makeyourtrip,,Checked Out,12000,12000
May032218563RT41,18563,2022-05-02,2022-05-03,2022-05-04,1,RT4,logtrip,,Checked Out,19000,19000
May032218563RT42,18563,2022-04-27,2022-05-03,2022-05-05,1,RT4,journey,,Cancelled,19000,7600
May032218563RT43,18563,2022-05-03,2022-05-03,2022-05-08,1,RT4,tripster,,Checked Out,19000,19000
May032218563RT44,18563,2022-05-03,2022-05-03,2022-05-04,1,RT4,others,,Cancelled,19000,7600
May032218563RT45,18563,2022-05-03,2022-05-03,2022-05-06,2,RT4,makeyourtrip,,Cancelled,19000,7600
May032218563RT46,18563,2022-04-30,2022-05-03,2022-05-04,1,RT4,makeyourtrip,,Cancelled,19000,7600
May032218563RT47,18563,2022-05-03,2022-05-03,2022-05-04,2,RT4,direct online,2.0,Checked Out,19000,19000
May032218563RT48,18563,2022-05-03,2022-05-03,2022-05-06,1,RT4,others,3.0,Checked Out,19000,19000
May032219558RT11,19558,2022-04-28,2022-05-03,2022-05-09,2,RT1,logtrip,3.0,Checked Out,9750,9750
May032219558RT12,19558,2022-04-28,2022-05-03,2022-05-05,1,RT1,makeyourtrip,,Checked Out,9750,9750
May032219558RT13,19558,2022-04-29,2022-05-03,2022-05-04,2,RT1,logtrip,2.0,Checked Out,9750,9750
May032219558RT14,19558,2022-05-01,2022-05-03,2022-05-08,2,RT1,journey,,Checked Out,9750,9750
May032219558RT15,19558,2022-04-13,2022-05-03,2022-05-07,1,RT1,others,2.0,Checked Out,9750,9750
May032219558RT16,19558,2022-05-01,2022-05-03,2022-05-05,4,RT1,others,3.0,Checked Out,11700,11700
May032219558RT17,19558,2022-05-03,2022-05-03,2022-05-07,4,RT1,others,4.0,Checked Out,11700,11700
May032219558RT18,19558,2022-05-01,2022-05-03,2022-05-04,2,RT1,others,3.0,Checked Out,9750,9750
May032219558RT19,19558,2022-04-28,2022-05-03,2022-05-04,2,RT1,makeyourtrip,,Checked Out,9750,9750
May032219558RT110,19558,2022-05-01,2022-05-03,2022-05-05,2,RT1,logtrip,,Checked Out,9750,9750
May032219558RT111,19558,2022-04-30,2022-05-03,2022-05-07,3,RT1,others,,Cancelled,10725,4290
May032219558RT112,19558,2022-05-01,2022-05-03,2022-05-09,2,RT1,others,,Cancelled,9750,3900
May032219558RT113,19558,2022-05-02,2022-05-03,2022-05-04,2,RT1,makeyourtrip,,No Show,9750,9750
May032219558RT114,19558,2022-05-01,2022-05-03,2022-05-09,2,RT1,others,,Cancelled,9750,3900
May032219558RT115,19558,2022-05-01,2022-05-03,2022-05-08,4,RT1,others,1.0,Checked Out,11700,11700
May032219558RT116,19558,2022-05-03,2022-05-03,2022-05-04,2,RT1,makeyourtrip,2.0,Checked Out,9750,9750
May032219558RT117,19558,2022-04-30,2022-05-03,2022-05-04,2,RT1,logtrip,,Cancelled,9750,3900
May032219558RT118,19558,2022-04-26,2022-05-03,2022-05-07,3,RT1,others,5.0,Checked Out,10725,10725
May032219558RT119,19558,2022-04-12,2022-05-03,2022-05-05,2,RT1,makeyourtrip,,Checked Out,9750,9750
May032219558RT120,19558,2022-04-27,2022-05-03,2022-05-04,2,RT1,journey,,Checked Out,9750,9750
May032219558RT21,19558,2022-04-12,2022-05-03,2022-05-05,1,RT2,others,5.0,Checked Out,13500,13500
May032219558RT22,19558,2022-04-12,2022-05-03,2022-05-04,1,RT2,others,3.0,Checked Out,13500,13500
May032219558RT23,19558,2022-05-01,2022-05-03,2022-05-04,2,RT2,direct online,,Checked Out,13500,13500
May032219558RT24,19558,2022-05-01,2022-05-03,2022-05-04,1,RT2,journey,,Checked Out,13500,13500
May032219558RT25,19558,2022-04-27,2022-05-03,2022-05-09,2,RT2,makeyourtrip,,Checked Out,13500,13500
May032219558RT26,19558,2022-04-27,2022-05-03,2022-05-05,2,RT2,others,3.0,Checked Out,13500,13500
May032219558RT27,19558,2022-04-28,2022-05-03,2022-05-08,2,RT2,makeyourtrip,,No Show,13500,13500
May032219558RT28,19558,2022-05-01,2022-05-03,2022-05-05,2,RT2,direct online,2.0,Checked Out,13500,13500
May032219558RT29,19558,2022-04-09,2022-05-03,2022-05-05,4,RT2,others,,Cancelled,16200,6480
May032219558RT210,19558,2022-04-30,2022-05-03,2022-05-07,2,RT2,logtrip,,Cancelled,13500,5400
May032219558RT211,19558,2022-04-29,2022-05-03,2022-05-07,3,RT2,others,2.0,Checked Out,14850,14850
May032219558RT212,19558,2022-04-29,2022-05-03,2022-05-08,2,RT2,direct online,,Checked Out,13500,13500
May032219558RT213,19558,2022-05-01,2022-05-03,2022-05-04,2,RT2,others,2.0,Checked Out,13500,13500
May032219558RT214,19558,2022-04-28,2022-05-03,2022-05-06,2,RT2,journey,,No Show,13500,13500
May032219558RT215,19558,2022-05-01,2022-05-03,2022-05-04,4,RT2,makeyourtrip,,Cancelled,16200,6480
May032219558RT216,19558,2022-04-30,2022-05-03,2022-05-06,4,RT2,tripster,2.0,Checked Out,16200,16200
May032219558RT31,19558,2022-04-30,2022-05-03,2022-05-04,4,RT3,others,,Checked Out,21600,21600
May032219558RT32,19558,2022-04-29,2022-05-03,2022-05-04,2,RT3,others,3.0,Checked Out,18000,18000
May032219558RT33,19558,2022-04-28,2022-05-03,2022-05-04,2,RT3,others,5.0,Checked Out,18000,18000
May032219558RT34,19558,2022-05-03,2022-05-03,2022-05-04,1,RT3,others,,Cancelled,18000,7200
May032219558RT35,19558,2022-05-01,2022-05-03,2022-05-06,2,RT3,direct offline,,Cancelled,18000,7200
May032219558RT36,19558,2022-04-30,2022-05-03,2022-05-09,2,RT3,others,,Checked Out,18000,18000
May032219558RT37,19558,2022-04-28,2022-05-03,2022-05-09,6,RT3,direct online,,Cancelled,25200,10080
May032219558RT38,19558,2022-04-12,2022-05-03,2022-05-08,2,RT3,direct online,,Cancelled,18000,7200
May032219558RT39,19558,2022-05-02,2022-05-03,2022-05-04,2,RT3,others,,Checked Out,18000,18000
May032219558RT41,19558,2022-05-01,2022-05-03,2022-05-04,4,RT4,others,,Checked Out,34200,34200
May032219558RT42,19558,2022-04-29,2022-05-03,2022-05-05,3,RT4,makeyourtrip,,No Show,31350,31350
May032219558RT43,19558,2022-04-09,2022-05-03,2022-05-09,2,RT4,direct online,,Cancelled,28500,11400
May032219559RT11,19559,2022-04-29,2022-05-03,2022-05-05,3,RT1,makeyourtrip,3.0,Checked Out,10725,10725
May032219559RT12,19559,2022-04-12,2022-05-03,2022-05-09,2,RT1,makeyourtrip,,No Show,9750,9750
May032219559RT13,19559,2022-04-28,2022-05-03,2022-05-06,2,RT1,others,4.0,Checked Out,9750,9750
May032219559RT14,19559,2022-05-01,2022-05-03,2022-05-04,3,RT1,makeyourtrip,,Checked Out,10725,10725
May032219559RT15,19559,2022-05-01,2022-05-03,2022-05-08,1,RT1,makeyourtrip,,Checked Out,9750,9750
May032219559RT16,19559,2022-04-30,2022-05-03,2022-05-05,1,RT1,direct offline,,Checked Out,9750,9750
May032219559RT17,19559,2022-05-03,2022-05-03,2022-05-09,4,RT1,others,,No Show,11700,11700
May032219559RT18,19559,2022-04-29,2022-05-03,2022-05-04,2,RT1,makeyourtrip,,Checked Out,9750,9750
May032219559RT19,19559,2022-05-01,2022-05-03,2022-05-04,2,RT1,tripster,3.0,Checked Out,9750,9750
May032219559RT110,19559,2022-04-29,2022-05-03,2022-05-04,2,RT1,logtrip,,Cancelled,9750,3900
May032219559RT111,19559,2022-05-01,2022-05-03,2022-05-09,2,RT1,others,,Checked Out,9750,9750
May032219559RT112,19559,2022-04-30,2022-05-03,2022-05-07,4,RT1,direct online,,Checked Out,11700,11700
May032219559RT21,19559,2022-04-30,2022-05-03,2022-05-04,2,RT2,others,,Cancelled,13500,5400
May032219559RT22,19559,2022-04-27,2022-05-03,2022-05-04,2,RT2,others,,Cancelled,13500,5400
May032219559RT23,19559,2022-04-28,2022-05-03,2022-05-09,4,RT2,others,,No Show,16200,16200
May032219559RT24,19559,2022-04-27,2022-05-03,2022-05-04,3,RT2,direct online,,Checked Out,14850,14850
May032219559RT25,19559,2022-04-27,2022-05-03,2022-05-09,4,RT2,others,1.0,Checked Out,16200,16200
